Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
390,0.9971936,-0.6814462,-0.99996114,0.5350486,0.532611946,4,0.543557311,0.532611946,0.507813401,0.014411157,0.083461855,0.002524227,-0.103036077,0.019619527,0.181769231,0.098788728,-0.281858527,0.036006943,0.113238517,0.111273312,0.106811627,0.002592534,1477,1477,1477,0,1.543557311,1.532611946,1.507813401,0.014411157,-0.268744547,-0.274448434,-0.281858527,0.005361778,7,7,7,0,0.994015385,0.993865606,0.99367047,0.000140986,1477,742,7,426.3683853,1.54660051,1.213994375,0.99367047,0.139678135,1564,330004,211,211,211,0,0.9992603,-0.393727,-0.998716,0.70495826,0.152975382,12,0.244146906,0.152975382,0.091261233,0.053341228,0.050218491,0.001835705,-0.057510253,0.010633512,1.482911993,0.072730208,-0.680459637,0.14094444,0.183783281,0.09684925,0.053737229,0.039918713,609,583.3333333,301,85.12670295,1.244146906,1.152975382,1.091261233,0.053341228,1.091679906,0.006132776,-0.521738674,0.431821687,7,7,7,0,1.014253427,0.998498953,0.985953866,0.007901396,609,301.378,7,175.7107484,1.257468985,1.066844619,0.89772023,0.06675934,4704,392000,87,83.33333333,43,12.16095756,392000,0.0065273,57.1946154,1.7064688,1.5874214,0.0165795,53.8480649,0.029431,24778.83937,0.0001225,0.133549407,-0.042387873,32.754704,9.978946,-4.208537,5.998043,-218.70471,326.213,217.50186,9.326527,71.22196,265.08478,218.47104,21.469883,63.80023,265.1615,218.28879,20.54722,64.014565,1084.8198,1082.7068,1173000,0.9880227,-0.50658447,-0.99485564,0.6726546,-0.38753346,-0.8110735,-2.8006053,0.33712402,0.67872894,0.4628853,0.06077326,0.10043636
391,0.9999998,-0.67891306,-1,0.5258867,0.528220067,4,0.536181813,0.528220067,0.51309815,0.009108425,0.077483071,0.002503413,-0.092641838,0.018560892,0.181209942,0.097760403,-0.26754651,0.03505529,0.11192162,0.110491013,0.107769021,0.001638952,1477,1477,1477,0,1.536181813,1.528220067,1.51309815,0.009108425,-0.245035652,-0.256592788,-0.26754651,0.008584012,7,7,7,0,0.994623837,0.994328373,0.994046592,0.000220112,1477,742,7,426.3683853,1.536181813,1.211013661,0.994046592,0.135887013,1568,330848,211,211,211,0,0.99946153,-0.612487,-0.9989049,0.6094117,0.202853961,12,0.414011026,0.202853961,0.056425053,0.094703344,0.054119531,0.002434248,-0.063056771,0.015750362,2.313639528,0.143045571,-0.786821131,0.193504093,0.23075854,0.119183129,0.055142845,0.048545013,609,583.3333333,301,85.12670295,1.414011026,1.202853961,1.056425053,0.094703344,2.313639528,-0.025635126,-0.786821131,0.806332165,7,7,7,0,1.023242234,0.994665797,0.97079292,0.013287143,609,301.378,7,175.7107484,1.450756016,1.117901673,0.860277232,0.09738784,4716,393000,87,83.33333333,43,12.16095756,393000,0.0062107,53.8647523,1.6234403,1.5182151,0.011675,50.6825792,0.0225629,24837.46307,6.91E-05,0.139563277,-0.339181453,33.917133,9.82776,-5.963581,6.128947,-220.74078,390.30014,218.00856,1.62168,71.234764,268.2368,220.44597,23.449375,62.10861,268.41318,220.29488,26.615385,62.34086,1377.6536,1384.5863,1176000,0.99701,-0.5264325,-0.9963917,0.657311,-0.45250416,-0.8182157,-3.1865113,0.35832313,0.6360334,0.46217483,0.04131576,0.10783046
392,0.9999715,-0.6873627,-1,0.5053188,0.526144815,4,0.537152657,0.526144815,0.502923179,0.013693277,0.081132072,0.002493577,-0.092832244,0.018384828,0.172894902,0.095245031,-0.255171241,0.033385439,0.112095236,0.110113484,0.105923453,0.002470036,1477,1477,1477,0,1.537152657,1.526144815,1.502923179,0.013693277,-0.243744072,-0.248774521,-0.255171241,0.00410498,7,7,7,0,0.994656443,0.994528861,0.99436605,0.00010436,1477,742,7,426.3683853,1.541796226,1.207978303,0.99436605,0.1361523,1572,331692,211,211,211,0,0.99886185,-0.39435625,-0.99940914,0.66189504,0.138255623,12,0.239318837,0.138255623,0.082123065,0.047118399,0.031941218,0.001659067,-0.04278112,0.007932567,1.115204208,0.090887021,-0.794286688,0.087647993,0.137230835,0.085374459,0.048439752,0.026842462,609,583.3333333,301,85.12670295,1.239318837,1.138255623,1.082123065,0.047118399,1.115204208,0.10495388,-0.794286688,0.504222805,7,7,7,0,1.014470992,0.998841554,0.970129453,0.012528123,609,301.378,7,175.7107484,1.239318837,1.073482361,0.966303756,0.056026876,4728,394000,87,83.33333333,43,12.16095756,394000,0.0061508,53.3271418,1.5961737,1.4810017,0.0136129,50.2093844,0.0207543,24895.51294,6.40E-05,0.14028056,0.536396027,39.14034,10.273099,-7.4787965,5.903878,-233.75266,375.28146,227.47116,-1.8771286,77.647865,275.167,233.05719,26.085775,64.054276,275.1799,233.02536,29.051167,63.780365,2316.3418,2301.4092,1179000,0.99577975,-0.5637702,-0.9960182,0.63990504,-0.5072841,-0.764226,-3.2117848,0.31664878,0.6021287,0.4833281,0.04028465,0.103444085
393,1,-0.6588714,-1,0.5513231,0.536336243,4,0.551397909,0.536336243,0.51800873,0.013708788,0.080024677,0.002541878,-0.095463138,0.01833559,0.156791141,0.089814501,-0.236643266,0.031191456,0.114633273,0.111940998,0.108656376,0.002453465,1477,1477,1477,0,1.551397909,1.536336243,1.51800873,0.013708788,-0.225506742,-0.229800469,-0.236643266,0.00419208,7,7,7,0,0.995111101,0.995004733,0.994834732,0.000104081,1477,742,7,426.3683853,1.551397909,1.204101344,0.994834732,0.139998609,1576,332536,211,211,211,0,0.9995266,-0.35920653,-0.9995676,0.70600677,0.170066813,12,0.284556559,0.170066813,0.089371873,0.065339419,0.053084921,0.002040802,-0.051109999,0.009409269,1.310220413,0.105576454,-0.417857918,0.107426909,0.161931453,0.103025945,0.059555234,0.03402761,609,583.3333333,301,85.12670295,1.284556559,1.170066813,1.089371873,0.065339419,1.310220413,0.283844344,-0.162417837,0.44542393,7,7,7,0,1.016188264,1.00379986,0.996606725,0.006106099,609,301.378,7,175.7107484,1.284556559,1.08406256,0.895940384,0.069396917,4740,395000,87,83.33333333,43,12.16095756,395000,0.0063529,54.6280039,1.5944203,1.5464957,0.0178499,51.4373531,0.0254608,24954.92011,7.12E-05,0.144019246,0.459891617,38.586403,10.237326,-3.4572058,6.3830523,-226.15085,357.20996,223.83133,-9.850749,78.51131,279.27353,224.70526,25.659657,68.10021,279.13693,224.75516,23.532593,68.047745,1421.4398,1412.0941,1182000,0.9963924,-0.51593477,-0.9968157,0.66625184,-0.49094862,-0.8540187,-3.3346229,0.32665747,0.6120455,0.44303435,0.03562802,0.098205425
394,1,-0.6562841,-1,0.5527691,0.502868748,4,0.511816989,0.502868748,0.486794687,0.009860371,0.079853633,0.002383264,-0.095084056,0.018257011,0.157600449,0.08409931,-0.245761414,0.032005408,0.107537155,0.105909112,0.102978649,0.001796696,1477,1477,1477,0,1.511816989,1.502868748,1.486794687,0.009860371,-0.215086675,-0.226864685,-0.245761414,0.011427224,7,7,7,0,0.995366183,0.99507555,0.994605491,0.000283827,1477,742,7,426.3683853,1.511816989,1.189420386,0.994605491,0.131208889,1580,333380,211,211,211,0,0.9996414,-0.39347896,-0.9996981,0.70605564,0.174142452,12,0.509082269,0.174142452,0.041986451,0.113576353,0.07003055,0.002089709,-0.060827997,0.011658149,1.044403173,0.111673785,-0.854147404,0.155806924,0.279706479,0.102033973,0.051138607,0.059495483,609,583.3333333,301,85.12670295,1.509082269,1.174142452,1.041986451,0.113576353,1.044403173,-0.046103995,-0.784114496,0.476076559,7,7,7,0,1.013808833,0.996316263,0.971027844,0.011163953,609,301.378,7,175.7107484,1.509082269,1.092452,0.908019443,0.097468201,4752,396000,87,83.33333333,43,12.16095756,396000,0.0064436,58.8474791,1.6821678,1.5356691,0.0181922,55.5787065,0.0261841,25018.84131,0.0001158,0.133023873,0.518153012,29.65488,10.256865,-5.25387,5.9413047,-225.82,405.4253,229.2215,-5.440266,77.00888,281.74704,225.29698,28.3522,70.00295,281.66644,225.3367,32.354248,69.94703,945.3391,944.69995,1185000,0.997717,-0.47554246,-0.99436235,0.68936104,-0.5441943,-0.88195455,-2.9444385,0.31797865,0.58030915,0.42970952,0.052631605,0.092653766
395,0.9999099,-0.6817601,-0.99999887,0.54687023,0.551945025,4,0.575755579,0.551945025,0.542876314,0.013774212,0.090335104,0.002615853,-0.109908858,0.020350336,0.169854548,0.092217911,-0.242832678,0.035079156,0.118932654,0.11472228,0.113117124,0.002435741,1477,1477,1477,0,1.575755579,1.551945025,1.542876314,0.013774212,-0.225669955,-0.235910769,-0.242832678,0.006292808,7,7,7,0,0.995107079,0.994852399,0.994679418,0.000156673,1477,742,7,426.3683853,1.576795769,1.214033986,0.994679418,0.149619788,1584,334224,211,211,211,0,0.9990068,-0.5321044,-0.9997638,0.6288429,0.193942061,12,0.358839789,0.193942061,0.092911816,0.07625276,0.058901813,0.002327305,-0.057287191,0.012181403,2.967954044,0.128258367,-0.784300516,0.195922055,0.201748216,0.117427744,0.054692189,0.040225515,609,583.3333333,301,85.12670295,1.358839789,1.193942061,1.092911816,0.07625276,2.967954044,0.630056372,-0.784300516,1.056915996,7,7,7,0,1.026784632,1.003892383,0.971011791,0.016761127,609,301.378,7,175.7107484,1.366468716,1.09502887,0.882285854,0.079187141,4764,397000,87,83.33333333,43,12.16095756,397000,0.0067203,61.404319,1.7856758,1.6368215,0.0169783,57.9312575,0.0267693,25085.46792,9.63E-05,0.126136318,0.949002743,33.059097,10.458368,-4.1845627,5.6714444,-232.2012,377.83893,235.35425,-13.049855,74.89039,280.05722,231.31184,47.20322,63.48041,279.6849,231.51096,79.32253,63.01275,1494.0037,1497.3481,1188000,0.98984766,-0.5851292,-0.99488753,0.6101526,-0.1594985,-0.86715585,-3.189221,0.318981,0.85257125,0.43728423,0.04120396,0.103093855
396,0.98903525,-0.6898296,-0.9999992,0.54911995,0.58172306,4,0.60649047,0.58172306,0.563331015,0.017107241,0.086058117,0.002756981,-0.106248755,0.020519173,0.178377664,0.094410238,-0.286485237,0.037500181,0.124286856,0.119966176,0.116745891,0.002989309,1477,1477,1477,0,1.60649047,1.58172306,1.563331015,0.017107241,-0.247830219,-0.262527815,-0.286485237,0.014806475,7,7,7,0,0.994553101,0.994172971,0.993547306,0.000385747,1477,742,7,426.3683853,1.607230463,1.219750982,0.993547306,0.152701603,1588,335068,211,211,211,0,0.9967682,-0.53850514,-0.99857545,0.5793306,0.143771422,12,0.242424055,0.143771422,0.016747328,0.055457704,0.058509007,0.001725257,-0.057771079,0.011124953,4.467999771,0.125588635,-0.531416255,0.179995781,0.138937763,0.084392103,0.020344222,0.029728669,609,583.3333333,301,85.12670295,1.242424055,1.143771422,1.016747328,0.055457704,4.467999771,0.600962175,-0.531416255,1.23013933,7,7,7,0,1.033118493,1.005631822,0.985567401,0.010690417,609,301.378,7,175.7107484,1.242424055,1.086248158,0.937610713,0.058217766,4776,398000,87,83.33333333,43,12.16095756,398000,0.0065453,57.9306046,1.7566402,1.6330502,0.0124866,54.4976639,0.0241491,25148.39688,6.93E-05,0.137793094,1.498216748,34.36103,10.755911,-5.3591576,5.695788,-246.51445,386.36975,250.55188,92.05119,70.72718,287.42972,245.76788,116.72758,63.455482,287.28262,245.7913,114.266464,63.346672,712.8142,712.8749,1191000,0.99400824,-0.61403084,-0.99682343,0.59917426,-0.44797283,-0.79243666,-3.1380277,0.28358802,0.63892204,0.46677676,0.04336825,0.09228411
397,0.99984807,-0.68592614,-1,0.5463564,0.562056345,4,0.583598276,0.562056345,0.54075728,0.015499285,0.086639136,0.002663774,-0.107540528,0.020585652,0.17030067,0.09235292,-0.255606202,0.036181552,0.120306319,0.116510581,0.11273913,0.002737658,1477,1477,1477,0,1.583598276,1.562056345,1.54075728,0.015499285,-0.239558533,-0.251050836,-0.255606202,0.006662754,7,7,7,0,0.994761732,0.994470525,0.99435491,0.000168844,1477,742,7,426.3683853,1.584747073,1.214876188,0.99435491,0.150339711,1592,335912,211,211,211,0,0.997991,-0.49596134,-0.9988732,0.6301637,0.149784763,12,0.274162584,0.149784763,0.0060674,0.06488963,0.051100337,0.001797417,-0.053193861,0.010758559,1.216681063,0.083716681,-0.899607809,0.12758223,0.156287406,0.0871426,0.007362217,0.036238112,609,583.3333333,301,85.12670295,1.274162584,1.149784763,1.0060674,0.06488963,1.216681063,0.030902803,-0.899607809,0.49806899,7,7,7,0,1.015383086,0.997218218,0.956873482,0.013757431,609,301.378,7,175.7107484,1.277407157,1.074257011,0.915181919,0.068876999,4788,399000,87,83.33333333,43,12.16095756,399000,0.0063739,54.7289064,1.6777828,1.5234377,0.0160012,51.4821594,0.0230809,25207.90138,7.05E-05,0.145932212,-0.389117956,23.2151,9.79782,-5.0154014,6.1922994,-240.38388,384.5442,237.68729,1.5781646,80.71049,291.24582,239.76138,28.996576,69.069916,291.1321,239.94928,29.022,69.01895,1730.9883,1726.837,1194000,0.96928185,-0.59600484,-0.98208016,0.5990503,-0.4183317,-0.7892996,-3.2705684,0.3104521,0.6581439,0.46972284,0.037984833,0.09226104
398,0.986487,-0.6902517,-0.9977035,0.53861654,0.561408126,4,0.585772501,0.561408126,0.536894476,0.019476811,0.085177536,0.002660702,-0.103473692,0.020035352,0.175665673,0.096835893,-0.28413129,0.037591041,0.120686232,0.116390127,0.112049074,0.003441683,1477,1477,1477,0,1.585772501,1.561408126,1.536894476,0.019476811,-0.273252111,-0.278182857,-0.28413129,0.003957565,7,7,7,0,0.993897519,0.993767483,0.993610066,0.000104594,1477,742,7,426.3683853,1.588957751,1.224914154,0.993610066,0.151677703,1596,336756,211,211,211,0,0.99794006,-0.52245677,-0.99871093,0.6456028,0.230950046,12,0.60224652,0.230950046,0.079129982,0.139679644,0.07687504,0.002771401,-0.066625176,0.015270484,46.55445465,0.265937714,-0.48476007,1.557370542,0.326487412,0.14031219,0.046700742,0.077252362,609,583.3333333,301,85.12670295,1.60224652,1.230950046,1.079129982,0.139679644,46.55445465,4.116752902,-0.48476007,12.80793302,7,7,7,0,1.07687504,1.008433334,0.987363105,0.022540485,609,301.378,7,175.7107484,1.60224652,1.123994099,0.923976268,0.123673537,4800,400000,87,83.33333333,43,12.16095756,400000,0.0060989,56.1883825,1.6179266,1.5060271,0.0181437,53.0180549,0.0220092,25268.97242,0.0001221,0.14955397,-0.594964921,22.176702,9.686876,-8.354603,5.481309,-234.5119,391.85995,238.66354,4.060066,77.42108,285.38345,234.25269,22.484495,69.99472,285.32648,234.30458,21.31409,70.0118,1050.3533,1050.9241,1197000,0.98212016,-0.5399029,-0.9843389,0.65207404,-0.42769223,-0.8091246,-2.9442024,0.30186325,0.65201205,0.46066445,0.052644033,0.09506904
399,0.9816489,-0.69322133,-1,0.54461515,0.571266061,4,0.582337167,0.571266061,0.552085529,0.011449684,0.088307453,0.002707422,-0.110016756,0.02082643,0.175189112,0.09595788,-0.265338179,0.037252426,0.120085779,0.118138442,0.11475534,0.002018674,1477,1477,1477,0,1.582337167,1.571266061,1.552085529,0.011449684,-0.252303089,-0.257088685,-0.265338179,0.005010631,7,7,7,0,0.994439345,0.994316468,0.994103985,0.000128975,1477,742,7,426.3683853,1.582492991,1.223764748,0.994103985,0.153414689,1600,337600,211,211,211,0,0.99933285,-0.2373238,-0.9997188,0.6906288,0.145496977,12,0.245966662,0.145496977,0.067290438,0.064073658,0.034797494,0.001745964,-0.025896775,0.006381241,0.667452402,0.099995322,-0.484758171,0.087621975,0.140883038,0.088077477,0.039802829,0.033964713,609,583.3333333,301,85.12670295,1.245966662,1.145496977,1.067290438,0.064073658,0.550308901,0.162625736,-0.484758171,0.308813213,7,7,7,0,1.008444163,1.00204054,0.987363175,0.006172293,609,301.378,7,175.7107484,1.245966662,1.078399763,0.987363175,0.062179291,4812,401000,87,83.33333333,43,12.16095756,401000,0.0065837,59.0540119,1.7006696,1.5671018,0.0191598,55.7395018,0.0208011,25333.11837,0.0001941,0.140546188,1.158642173,38.066643,10.590475,-9.008862,6.430074,-236.7138,401.35858,235.98828,-12.912439,74.21443,288.8398,235.75946,15.278162,66.52288,288.72873,235.75531,20.723759,66.583534,1070.0726,1049.555,1200000,0.9916288,-0.54916924,-0.995713,0.6386675,-0.49847507,-0.8558153,-2.9102664,0.35667595,0.60745627,0.4444592,0.054461222,0.09972855
400,0.9849406,-0.6987918,-0.9977066,0.5498075,0.599123621,4,0.601989641,0.599123621,0.597844591,0.001666692,0.089735913,0.002839448,-0.115469303,0.021671318,0.182114358,0.098049087,-0.27132504,0.038133463,0.123507632,0.123010468,0.122788544,0.000289122,1477,1477,1477,0,1.601989641,1.599123621,1.597844591,0.001666692,-0.250337835,-0.262093767,-0.27132504,0.008569912,7,7,7,0,0.994489408,0.994186738,0.993947997,0.00022116,1477,742,7,426.3683853,1.601989641,1.23328868,0.993947997,0.161292937,1604,338444,211,211,211,0,0.9987163,-0.4938208,-0.9989044,0.6491613,0.169758978,12,0.30292917,0.169758978,0.08094054,0.068196121,0.058360559,0.002037108,-0.054603867,0.011578614,17.46087725,0.156470747,-0.374589884,0.585871927,0.174008849,0.105712588,0.047752924,0.043181435,609,583.3333333,301,85.12670295,1.30292917,1.169758978,1.08094054,0.068196121,17.46087725,1.705410218,-0.202927485,4.771993378,7,7,7,0,1.057509534,1.008088792,0.995659673,0.016009559,609,301.378,7,175.7107484,1.303218592,1.08795847,0.932489825,0.067253651,4824,402000,87,83.33333333,43,12.16095756,402000,0.0066252,57.1155995,1.7447016,1.5943068,0.0194535,53.7002694,0.0501024,25395.17264,0.0001406,0.153225377,-0.593005955,30.752617,9.683872,-3.100134,5.6708746,-228.57097,439.66364,225.23111,11.803869,76.98918,287.40506,227.92642,23.268028,68.29676,287.43634,227.96133,26.185259,68.45582,1325.8745,1312.9976,1203000,0.9936868,-0.4787661,-0.98961353,0.6714782,-0.5492662,-0.8477751,-3.0627906,0.32958934,0.5773733,0.44659892,0.04675703,0.10398807
401,0.9953954,-0.6935187,-0.9986945,0.53749,0.578953194,4,0.607901414,0.578953194,0.565409656,0.017222853,0.081854164,0.002743854,-0.102884143,0.020418286,0.181784162,0.097969598,-0.261272597,0.038051946,0.124530793,0.119481028,0.117112648,0.003005832,1477,1477,1477,0,1.607901414,1.578953194,1.565409656,0.017222853,-0.250857954,-0.254231018,-0.261272597,0.004120394,7,7,7,0,0.994476171,0.994389821,0.994209204,0.000105671,1477,742,7,426.3683853,1.607901414,1.229821246,0.993900949,0.155264747,1608,339288,211,211,211,0,0.99820983,-0.5630081,-0.9995668,0.62609065,0.198601969,12,0.445275837,0.198601969,0.049394565,0.09719425,0.075687253,0.002383224,-0.06340912,0.015432564,1.234688861,0.138017242,-0.880267038,0.176583943,0.246996938,0.116411289,0.060207608,0.049873707,609,583.3333333,301,85.12670295,1.445275837,1.198601969,1.049394565,0.09719425,1.234688861,0.06387073,-0.859119055,0.606327527,7,7,7,0,1.015540654,0.996828485,0.963111611,0.0147523,609,301.378,7,175.7107484,1.445275837,1.106932356,0.908883055,0.095333816,4836,403000,87,83.33333333,43,12.16095756,403000,0.0062415,54.2102414,1.6443636,1.506066,0.0125612,51.0211467,0.019756,25454.14588,0.0001064,0.150904909,-0.066069007,38.177795,9.965063,-4.6013527,5.8742547,-230.14859,398.96597,230.91843,-7.7917013,76.61221,285.10654,229.56577,25.79004,66.82436,284.70734,229.29358,31.019989,66.6538,1243.66,1255.7732,1206000,0.9952491,-0.5165658,-0.9961593,0.65144664,-0.37359422,-0.8563677,-3.0895576,0.35352427,0.68825614,0.44456306,0.045522086,0.10287883
402,0.9892783,-0.69207656,-0.9981613,0.5444079,0.585899227,4,0.610875609,0.585899227,0.558824904,0.021028472,0.093319128,0.002776774,-0.114904494,0.021305413,0.173086611,0.096585021,-0.239802491,0.037503757,0.125044472,0.120690021,0.115949568,0.003673954,1477,1477,1477,0,1.610875609,1.585899227,1.558824904,0.021028472,-0.234814171,-0.237330325,-0.239802491,0.001985518,7,7,7,0,0.994880394,0.994817489,0.994755611,4.97E-05,1477,742,7,426.3683853,1.610875609,1.231069106,0.993821683,0.161370176,1612,340132,211,211,211,0,0.999205,-0.4789204,-0.9988879,0.6519187,0.175265502,12,0.330162501,0.175265502,0.0725459,0.070298708,0.055249163,0.002103186,-0.055980487,0.011384463,9.438027081,0.134711973,-0.31209816,0.334760424,0.188050682,0.109425494,0.042868512,0.045704349,609,583.3333333,301,85.12670295,1.330162501,1.175265502,1.0725459,0.070298708,9.438027081,1.068690003,-0.305608654,2.581713294,7,7,7,0,1.046008341,1.007214577,0.993029783,0.01361626,609,301.378,7,175.7107484,1.330162501,1.087913977,0.960080562,0.069912782,4848,404000,87,83.33333333,43,12.16095756,404000,0.0060283,53.0444591,1.5974607,1.4977277,0.0141791,49.9067557,0.0222403,25511.89519,6.73E-05,0.147275239,-0.358308256,27.863369,9.812939,-5.5507984,6.181217,-233.16891,389.22986,229.3632,-28.561623,77.94636,286.18295,232.45541,120.55949,64.533455,286.32443,232.68741,118.52735,64.51513,1969.1011,1976.6598,1209000,0.9950734,-0.5187737,-0.98641664,0.6495366,-0.58588886,-0.85185796,-3.0172873,0.36297047,0.5566109,0.4475711,0.04893378,0.10562094
403,0.9908614,-0.68473434,-0.9998505,0.5418319,0.589797358,4,0.607089461,0.589797358,0.578767358,0.010557428,0.083987211,0.002795248,-0.105245313,0.020319649,0.173690965,0.094452009,-0.226956917,0.035345758,0.124390435,0.121383895,0.119460781,0.001836693,1477,1477,1477,0,1.607089461,1.589797358,1.578767358,0.010557428,-0.218242824,-0.224371796,-0.226956917,0.003576787,7,7,7,0,0.995289274,0.995138849,0.995075335,8.78E-05,1477,742,7,426.3683853,1.607089461,1.223341664,0.9947267,0.156970986,1616,340976,211,211,211,0,0.99969536,-0.5062793,-0.999324,0.6484964,0.170664714,12,0.290246733,0.170664714,0.069591034,0.061946242,0.055382789,0.002047977,-0.060979157,0.014580075,2.823082643,0.119115098,-0.783889593,0.208897226,0.165013531,0.102331324,0.057503317,0.030516679,609,583.3333333,301,85.12670295,1.290246733,1.170664714,1.069591034,0.061946242,2.823082643,0.711997401,-0.61280158,1.185951624,7,7,7,0,1.026052487,1.005456681,0.981968047,0.014384892,609,301.378,7,175.7107484,1.29114152,1.081997445,0.89957887,0.069332542,4860,405000,87,83.33333333,43,12.16095756,405000,0.0063343,54.5063584,1.6031757,1.4910632,0.0154831,51.3612797,0.0289113,25571.18284,0.0001111,0.141640648,0.848294973,24.567722,10.43403,-3.8836904,5.6491284,-228.82239,379.24704,230.93225,-59.05888,82.64495,286.11298,228.74063,19.998981,72.78292,284.28253,228.6683,16.702333,72.63691,1302.0697,1299.1553,1212000,0.98832875,-0.51704735,-0.9855064,0.64998424,-0.5379269,-0.8776113,-2.7534552,0.32784536,0.5839576,0.4335248,0.06370737,0.10110154
