Date,AGG,BND,BSV,GLD,IGSB,LQD,MBB,SHV,SHY,SPY
2007-11-14,-0.000396627,0.0,0.00039221,0.014661223,0.001187495,-0.004273184,9.89e-05,0.000637355,0.000490611,-0.00276862
2007-11-15,0.004273152,0.003542082,0.00339714,-0.029023441,0.003560878,0.003815238,0.00257667,0.000637101,0.003303237,-0.014424161
2007-11-16,-0.000693291,-0.000392711,0.000911787,-0.002565708,0.0,9.48e-05,-0.001383456,9.1e-05,0.0,0.001717932
2007-11-19,0.002178732,0.00287707,0.0041633,-0.006559513,0.002660379,0.007695152,0.002572284,0.000636334,0.003293239,-0.013924264
2007-11-20,-0.00207534,-0.002216946,-0.002720499,0.028871096,-0.001080797,-0.00631692,-0.00266433,0.000272985,-0.000364326,0.00612143
2007-11-21,0.007624808,0.006141634,0.005586061,-0.001384178,0.001081966,0.007021615,0.003364368,0.00018184,0.003160864,-0.020464524
2007-11-23,-0.005110074,-0.001947245,-0.000903889,0.023815516,-0.001277488,-0.004993548,0.002564572,0.000181882,-0.001089822,0.017292379
2007-11-26,0.009085896,0.007806349,0.003491544,0.000615422,0.002362103,0.016569818,0.004328319,0.000363395,0.002789981,-0.02206328
2007-11-27,-0.004110354,-0.005293311,-0.002706548,-0.014760203,-0.003926961,-0.008568561,-0.004505797,-0.00027241,-0.003024486,0.01149302
2007-11-28,-0.002456854,-0.001038255,-0.002842889,-0.006616714,-0.000986264,-0.006952822,0.00186955,9.09e-05,-0.000849691,0.031984808
2007-11-29,0.002857401,0.004417639,0.000518557,-0.016212152,0.004834748,0.003784193,0.003830832,0.000272156,0.001822051,0.000339588
2007-11-30,0.002062737,0.0,0.002460589,-0.012263657,-0.001963774,0.004901178,0.000880303,9.11e-05,0.000485316,0.01005571
2007-12-03,0.0052857,0.004897069,0.003371187,0.012415922,0.002378849,0.000348781,0.002422794,0.000200918,0.002262185,-0.006592922
2007-12-04,-0.003819066,-0.000517345,-0.000386992,0.014307649,0.00128151,0.000470383,0.000978784,0.000272911,-0.000122192,-0.008937913
2007-12-05,-0.001866541,-0.002198092,0.000516447,-0.009697787,-9.88e-05,-0.003764069,-0.001564546,0.0,0.000364121,0.01673972
2007-12-06,-0.001083577,-0.005184258,-0.003100305,0.009411236,-0.002558194,-0.007369764,-0.004014852,-9.07e-05,-0.002061877,0.014313394
2007-12-07,-0.005718212,-0.003256729,-0.002722125,-0.009701452,-0.002071032,-0.008565153,-0.004425867,-9.15e-05,-0.001093895,-0.000198596
2007-12-10,-0.001982991,-0.001830423,0.00012967,0.017811725,-0.001284638,0.000672328,-0.00078988,0.000364152,-0.000730062,0.007752764
